"","HomePlanet","CryoSleep","deck","num","side","Destination","Age","VIP","RoomService","FoodCourt","ShoppingMall","Spa","VRDeck","Transported"
"303","Earth","0","F",74,"P","TRAPPIST-1e",44,"0",695,1,16,0,0,"0"
"304","Mars","1","F",63,"S","55 Cancri e",2,"0",0,0,0,0,0,"1"
"305","Mars","0","F",63,"S","TRAPPIST-1e",19,"0",417,349,634,3,1057,"1"
"306","Mars","0","F",63,"S","55 Cancri e",0,"0",0,0,0,0,0,"1"
"307","Earth","1","G",48,"S","TRAPPIST-1e",18,"0",0,0,0,0,0,"1"
"308","Europa","1","B",10,"S","55 Cancri e",38,"0",0,0,0,0,0,"1"
"309","Earth","1","G",57,"P","PSO J318.5-22",5,"0",0,0,0,0,0,"0"
"310","Earth","0","F",76,"P","PSO J318.5-22",31,"0",121,0,0,274,907,"0"
"311","Mars","1","E",21,"S","TRAPPIST-1e",30,"0",0,0,0,0,0,"0"
"312","Earth","1","G",59,"P","55 Cancri e",15,"0",0,0,0,0,0,"1"
"313","Mars","0","F",64,"S","TRAPPIST-1e",27,"0",434,0,1434,0,0,"0"
"314","Mars","0","D",12,"P","TRAPPIST-1e",22,"0",142,2876,202,3,0,"1"
"315","Mars","0","F",1629,"P","TRAPPIST-1e",36,"0",520,0,1865,0,0,"1"
"316","Earth","1","G",60,"P","PSO J318.5-22",14,"0",0,0,0,0,0,"1"
"317","Mars","0","F",78,"P","TRAPPIST-1e",23,"0",2001,0,2975,0,0,"0"
"318","Earth","1","G",57,"S","TRAPPIST-1e",18,"0",0,0,0,0,0,"1"
"319","Europa","1","B",15,"P","55 Cancri e",36,"0",0,0,0,0,0,"1"
"320","Earth","0","F",65,"S","TRAPPIST-1e",41,"0",2000,1198,0,124,572,"0"
"321","Earth","1","G",50,"S","TRAPPIST-1e",50,"0",0,0,0,0,0,"1"
"322","Earth","1","G",50,"S","PSO J318.5-22",32,"0",0,0,0,0,0,"1"
"323","Earth","0","F",66,"S","PSO J318.5-22",26,"0",148,0,453,0,88,"0"
"324","Earth","0","F",67,"S","TRAPPIST-1e",15,"0",358,212,33,0,112,"0"
"325","Earth","0","F",68,"S","55 Cancri e",33,"0",0,36,0,280,417,"1"
"326","Earth","0","G",51,"S","55 Cancri e",63,"0",0,0,0,685,21,"0"
"327","Mars","0","F",82,"P","TRAPPIST-1e",26,"0",2832,107,4447,15,4,"0"
"328","Mars","1","F",82,"P","TRAPPIST-1e",61,"0",0,0,0,0,0,"1"
"329","Earth","0","G",53,"S","TRAPPIST-1e",24,"0",0,0,592,177,58,"1"
"330","Earth","0","F",83,"P","TRAPPIST-1e",30,"0",0,95,0,441,1023,"0"
"331","Mars","1","F",84,"P","TRAPPIST-1e",24,"0",0,0,0,0,0,"1"
"332","Earth","0","F",85,"P","TRAPPIST-1e",24,"0",0,5,0,2766,0,"0"
"333","Earth","1","G",62,"P","TRAPPIST-1e",41,"0",0,0,0,0,0,"0"
"334","Earth","0","E",22,"P","TRAPPIST-1e",20,"0",0,0,558,0,230,"0"
"335","Earth","0","G",54,"S","TRAPPIST-1e",22,"0",116,0,786,6,0,"1"
"336","Europa","0","C",15,"S","55 Cancri e",63,"0",0,1068,0,176,8188,"0"
"337","Europa","0","B",11,"S","55 Cancri e",18,"0",17,215,4,5132,697,"0"
"338","Europa","1","B",11,"S","55 Cancri e",21,"0",0,0,0,0,0,"1"
"339","Europa","0","B",11,"S","TRAPPIST-1e",79,"0",5649,235,7,2579,2175,"0"
"340","Europa","1","B",11,"S","TRAPPIST-1e",56,"0",0,0,0,0,0,"1"
"341","Europa","1","B",11,"S","TRAPPIST-1e",13,"0",0,0,0,0,0,"1"
"342","Europa","0","B",11,"S","TRAPPIST-1e",33,"0",0,2491,6,1173,1059,"0"
"343","Europa","1","B",11,"S","TRAPPIST-1e",32,"0",0,0,0,0,0,"1"
"344","Earth","0","G",63,"P","TRAPPIST-1e",31,"0",198,0,591,0,164,"1"
"345","Europa","1","C",187,"S","55 Cancri e",26,"0",0,0,0,0,0,"1"
"346","Europa","1","B",16,"P","55 Cancri e",18,"0",0,0,0,0,0,"1"
"347","Europa","1","B",16,"P","55 Cancri e",38,"0",0,0,0,0,0,"1"
"348","Earth","0","G",64,"P","TRAPPIST-1e",23,"0",348,0,0,4,368,"0"
"349","Earth","0","G",55,"S","TRAPPIST-1e",28,"0",82,773,0,3693,140,"0"
"350","Earth","1","G",55,"S","PSO J318.5-22",34,"0",0,0,0,0,0,"0"
"351","Earth","0","G",56,"S","55 Cancri e",0,"0",0,0,0,0,0,"1"
"352","Earth","0","G",56,"S","TRAPPIST-1e",14,"0",3,0,881,25,0,"1"
"353","Earth","0","G",65,"P","TRAPPIST-1e",23,"0",13,747,0,0,128,"0"
"354","Earth","1","G",66,"P","TRAPPIST-1e",49,"0",0,0,0,0,0,"0"
"355","Earth","1","G",57,"S","TRAPPIST-1e",14,"0",0,0,0,0,0,"0"
"356","Earth","0","E",23,"P","TRAPPIST-1e",18,"0",391,44,356,0,0,"0"
"357","Europa","0","C",9,"P","PSO J318.5-22",27,"1",69,5728,0,0,987,"1"
"358","Earth","0","E",24,"P","TRAPPIST-1e",48,"0",0,111,0,1508,0,"0"
"359","Europa","0","B",17,"P","55 Cancri e",31,"1",0,11003,552,8157,5688,"0"
"360","Europa","0","B",17,"P","55 Cancri e",61,"0",1,608,0,3835,1,"0"
"361","Earth","1","G",59,"S","TRAPPIST-1e",18,"0",0,0,0,0,0,"1"
"362","Mars","1","F",69,"S","TRAPPIST-1e",45,"0",0,0,0,0,0,"1"
"363","Mars","0","D",13,"S","TRAPPIST-1e",22,"0",28,420,36,6011,3,"0"
"364","Mars","0","D",14,"S","TRAPPIST-1e",30,"1",1056,0,0,0,0,"0"
"365","Mars","0","D",14,"S","TRAPPIST-1e",30,"0",1770,0,0,13,0,"0"
"366","Europa","1","D",15,"S","55 Cancri e",32,"1",0,0,0,0,0,"1"
"367","Mars","0","D",13,"P","TRAPPIST-1e",43,"1",353,896,0,0,2,"1"
"368","Earth","0","F",89,"P","55 Cancri e",17,"0",177,0,0,310,7,"0"
"369","Earth","0","G",69,"P","TRAPPIST-1e",23,"0",457,21,0,0,1699,"0"
"370","Earth","0","F",90,"P","TRAPPIST-1e",20,"0",0,465,0,5,223,"0"
"371","Earth","1","G",69,"P","TRAPPIST-1e",39,"0",0,0,0,0,0,"0"
"372","Mars","0","E",25,"P","TRAPPIST-1e",35,"0",1134,113,52,0,0,"0"
"373","Mars","0","F",71,"S","TRAPPIST-1e",31,"0",0,0,1116,2,0,"0"
"374","Earth","0","F",72,"S","55 Cancri e",21,"0",0,150,0,567,0,"0"
"375","Earth","0","F",91,"P","TRAPPIST-1e",16,"0",691,0,101,140,0,"0"
"376","Europa","0","C",11,"P","TRAPPIST-1e",60,"0",0,7255,5952,1537,0,"1"
"377","Earth","0","F",92,"P","TRAPPIST-1e",18,"0",0,157,0,352,60,"0"
"378","Earth","1","G",60,"S","TRAPPIST-1e",42,"0",0,0,0,0,0,"0"
"379","Europa","1","B",18,"P","55 Cancri e",68,"0",0,0,0,0,0,"1"
"380","Europa","0","B",18,"P","55 Cancri e",22,"0",0,1170,0,5467,1241,"0"
"381","Europa","1","B",18,"P","TRAPPIST-1e",59,"0",0,0,0,0,0,"1"
"382","Europa","0","B",19,"P","TRAPPIST-1e",14,"0",8,3584,0,13,57,"1"
"383","Mars","0","F",96,"P","TRAPPIST-1e",37,"0",1094,2,26,34,1,"0"
"384","Mars","1","F",96,"P","TRAPPIST-1e",3,"0",0,0,0,0,0,"1"
"385","Mars","1","F",96,"P","TRAPPIST-1e",31,"0",0,0,0,0,0,"1"
"386","Europa","0","E",26,"P","TRAPPIST-1e",31,"0",417,5193,7185,562,792,"1"
"387","Europa","0","C",16,"S","TRAPPIST-1e",29,"0",0,4118,0,715,3139,"1"
"388","Europa","0","A",5,"S","55 Cancri e",20,"0",2,10116,0,2,225,"1"
"389","Europa","1","A",5,"S","55 Cancri e",46,"0",0,0,0,0,0,"1"
"390","Earth","0","F",75,"S","TRAPPIST-1e",29,"0",0,1026,0,16,0,"1"
"391","Mars","1","F",97,"P","TRAPPIST-1e",43,"0",0,0,0,0,0,"1"
"392","Mars","0","F",76,"S","TRAPPIST-1e",17,"0",1483,10,0,0,0,"0"
"393","Europa","1","B",20,"P","55 Cancri e",27,"0",0,0,0,0,0,"1"
"394","Europa","0","B",20,"P","TRAPPIST-1e",47,"0",4,891,0,2962,3656,"0"
"395","Mars","1","F",77,"S","TRAPPIST-1e",45,"0",0,0,0,0,0,"1"
"396","Earth","1","G",62,"S","TRAPPIST-1e",17,"0",0,0,0,0,0,"1"
"397","Earth","0","G",63,"S","55 Cancri e",10,"0",0,0,0,0,0,"1"
"398","Earth","0","G",63,"S","PSO J318.5-22",56,"0",46,11,0,622,0,"0"
"399","Earth","0","F",78,"S","TRAPPIST-1e",39,"0",382,0,22,467,0,"0"
"400","Earth","0","F",78,"S","PSO J318.5-22",40,"0",7,0,840,26,0,"0"
"401","Europa","1","B",13,"S","TRAPPIST-1e",40,"0",0,0,0,0,0,"1"
"402","Europa","0","C",13,"P","55 Cancri e",34,"0",0,5637,45,1936,56,"0"
"403","Earth","0","F",79,"S","55 Cancri e",32,"0",0,0,0,722,0,"0"
"404","Earth","0","F",98,"P","TRAPPIST-1e",35,"0",7,1043,0,0,0,"0"
"405","Mars","0","D",15,"P","TRAPPIST-1e",32,"1",2484,429,102,0,0,"0"
"406","Mars","0","F",99,"P","TRAPPIST-1e",26,"1",1869,0,136,0,0,"0"
"407","Earth","0","F",80,"S","TRAPPIST-1e",25,"0",1352,0,0,24,799,"0"
"408","Earth","0","E",25,"S","TRAPPIST-1e",26,"0",0,0,0,77,715,"0"
"409","Europa","1","B",21,"P","55 Cancri e",22,"0",0,0,0,0,0,"1"
"410","Earth","0","F",81,"S","TRAPPIST-1e",22,"0",9,0,795,0,0,"1"
"411","Earth","0","E",27,"P","TRAPPIST-1e",24,"0",757,0,0,32,0,"0"
"412","Earth","1","G",71,"P","PSO J318.5-22",32,"0",0,0,0,0,0,"1"
"413","Earth","1","G",64,"S","TRAPPIST-1e",11,"0",0,0,0,0,0,"1"
"414","Mars","1","E",26,"S","TRAPPIST-1e",22,"0",0,0,0,0,0,"1"
"415","Europa","1","B",14,"S","TRAPPIST-1e",19,"0",0,0,0,0,0,"1"
"416","Europa","1","C",24,"S","55 Cancri e",34,"0",0,0,0,0,0,"1"
"417","Europa","1","B",14,"S","TRAPPIST-1e",74,"0",0,0,0,0,0,"1"
"418","Europa","0","B",15,"S","55 Cancri e",28,"1",5,4288,0,745,5,"1"
"419","Europa","1","B",15,"S","TRAPPIST-1e",42,"0",0,0,0,0,0,"1"
"420","Europa","1","B",15,"S","TRAPPIST-1e",43,"0",0,0,0,0,0,"1"
"421","Earth","0","F",83,"S","TRAPPIST-1e",55,"0",210,185,188,59,73,"0"
"422","Earth","0","G",72,"P","PSO J318.5-22",19,"0",0,0,747,26,0,"1"
"423","Earth","1","G",72,"P","TRAPPIST-1e",6,"0",0,0,0,0,0,"0"
"424","Earth","0","G",72,"P","TRAPPIST-1e",7,"0",0,0,0,0,0,"0"
"425","Europa","1","D",16,"S","55 Cancri e",28,"0",0,0,0,0,0,"1"
"426","Earth","0","F",84,"S","TRAPPIST-1e",15,"0",2156,0,0,59,2,"0"
"427","Earth","1","G",65,"S","PSO J318.5-22",24,"0",0,0,0,0,0,"1"
"428","Earth","0","E",27,"S","PSO J318.5-22",31,"0",0,869,0,0,0,"1"
"429","Earth","0","F",85,"S","TRAPPIST-1e",22,"0",0,70,182,612,20,"1"
"430","Earth","0","G",66,"S","55 Cancri e",1,"0",0,0,0,0,0,"1"
"431","Earth","1","G",67,"S","TRAPPIST-1e",50,"0",0,0,0,0,0,"0"
"432","Mars","0","F",100,"P","TRAPPIST-1e",34,"0",865,0,257,0,35,"0"
"433","Mars","0","F",100,"P","TRAPPIST-1e",14,"0",928,852,81,0,0,"0"
"434","Earth","0","E",28,"P","TRAPPIST-1e",19,"0",4,10,0,1178,428,"0"
"435","Earth","0","E",28,"P","TRAPPIST-1e",47,"0",0,654,22,146,4,"1"
"436","Earth","0","F",101,"P","TRAPPIST-1e",36,"0",0,0,863,1,1,"0"
"437","Earth","1","G",525,"S","TRAPPIST-1e",34,"0",0,0,0,0,0,"0"
"438","Mars","1","F",86,"S","55 Cancri e",25,"0",0,0,0,0,0,"1"
"439","Mars","1","F",86,"S","TRAPPIST-1e",36,"0",0,0,0,0,0,"1"
"440","Europa","0","B",22,"P","TRAPPIST-1e",16,"0",0,45,2,5183,170,"0"
"441","Europa","0","B",22,"P","55 Cancri e",30,"0",0,7972,0,0,4,"1"
"442","Earth","0","F",87,"S","PSO J318.5-22",37,"0",0,10,544,9,299,"0"
"443","Earth","1","G",69,"S","55 Cancri e",15,"0",0,0,0,0,0,"1"
"444","Earth","0","E",29,"P","TRAPPIST-1e",36,"0",0,0,38,9,943,"0"
"445","Mars","0","F",103,"P","PSO J318.5-22",27,"0",453,6,145,144,0,"0"
"446","Mars","1","F",103,"P","TRAPPIST-1e",27,"0",0,0,0,0,0,"1"
"447","Mars","1","F",103,"P","TRAPPIST-1e",12,"0",0,0,0,0,0,"1"
"448","Earth","0","E",30,"P","TRAPPIST-1e",22,"0",0,5,0,1619,0,"0"
"449","Earth","0","G",74,"P","TRAPPIST-1e",27,"0",406,34,23,0,275,"0"
"450","Earth","1","G",70,"S","TRAPPIST-1e",13,"0",0,0,0,0,0,"1"
"451","Earth","0","E",28,"S","TRAPPIST-1e",27,"0",0,118,0,5,665,"0"
"452","Earth","0","F",88,"S","TRAPPIST-1e",28,"0",0,14,0,0,615,"0"
"453","Europa","0","B",17,"S","55 Cancri e",21,"0",0,33,0,3348,55,"0"
"454","Europa","0","C",19,"S","TRAPPIST-1e",39,"0",172,1794,12,4303,246,"0"
"455","Earth","1","G",76,"P","PSO J318.5-22",28,"0",0,0,0,0,0,"0"
"456","Earth","1","G",71,"S","TRAPPIST-1e",14,"0",0,0,0,0,0,"1"
"457","Europa","1","B",298,"S","55 Cancri e",27,"0",0,0,0,0,0,"1"
"458","Europa","1","B",18,"S","55 Cancri e",46,"0",0,0,0,0,0,"1"
"459","Mars","1","F",89,"S","55 Cancri e",27,"0",0,0,0,0,0,"1"
"460","Mars","0","E",29,"S","TRAPPIST-1e",21,"0",0,0,0,0,0,"0"
"461","Mars","0","D",19,"P","55 Cancri e",21,"0",513,0,1749,82,0,"1"
"462","Europa","0","E",32,"P","TRAPPIST-1e",42,"0",0,929,967,51,481,"0"
"463","Mars","0","D",48,"P","TRAPPIST-1e",22,"0",10,0,817,471,0,"0"
"464","Mars","0","F",90,"S","TRAPPIST-1e",10,"0",0,0,0,0,0,"1"
"465","Mars","0","F",90,"S","TRAPPIST-1e",43,"0",1821,0,47,29,0,"0"
"466","Mars","0","E",31,"S","TRAPPIST-1e",42,"0",1246,35,16,0,0,"0"
"467","Europa","1","B",19,"S","55 Cancri e",18,"0",0,0,0,0,0,"1"
"468","Europa","1","B",19,"S","55 Cancri e",54,"0",0,0,0,0,0,"1"
"469","Europa","1","B",19,"S","PSO J318.5-22",24,"0",0,0,0,0,0,"1"
"470","Europa","0","B",19,"S","TRAPPIST-1e",64,"0",0,1737,11,401,752,"0"
"471","Europa","1","B",19,"S","55 Cancri e",18,"0",0,0,0,0,0,"1"
"472","Europa","1","B",19,"S","55 Cancri e",53,"0",0,0,0,0,0,"1"
"473","Mars","1","F",91,"S","TRAPPIST-1e",23,"0",0,0,0,0,0,"1"
"474","Earth","0","G",74,"S","TRAPPIST-1e",39,"0",0,0,0,0,0,"1"
"475","Europa","0","C",16,"P","TRAPPIST-1e",59,"0",0,16521,0,323,0,"1"
"476","Europa","0","D",18,"S","55 Cancri e",32,"0",0,5755,0,59,122,"1"
"477","Europa","1","D",18,"S","TRAPPIST-1e",55,"0",0,0,0,0,0,"1"
"478","Earth","1","G",78,"P","PSO J318.5-22",21,"0",0,0,0,0,0,"1"
"479","Europa","1","B",20,"S","TRAPPIST-1e",50,"0",0,0,0,0,0,"1"
"480","Europa","0","A",6,"S","55 Cancri e",55,"0",113,2492,41,0,2376,"0"
"481","Earth","0","F",109,"P","TRAPPIST-1e",15,"0",1445,0,1,2,73,"0"
"482","Mars","1","F",92,"S","TRAPPIST-1e",35,"0",0,0,0,0,0,"1"
"483","Earth","1","G",77,"S","TRAPPIST-1e",28,"0",0,0,0,0,0,"1"
"484","Earth","0","G",78,"S","TRAPPIST-1e",55,"0",62,0,0,0,319,"0"
"485","Earth","0","E",32,"S","TRAPPIST-1e",23,"0",39,263,0,0,0,"1"
"486","Earth","0","E",33,"P","TRAPPIST-1e",42,"0",0,0,750,0,156,"0"
"487","Earth","0","E",33,"S","TRAPPIST-1e",35,"0",553,213,1733,0,6,"1"
"488","Earth","1","G",1476,"S","TRAPPIST-1e",47,"0",0,0,0,0,0,"1"
"489","Mars","0","F",93,"S","55 Cancri e",23,"0",1172,11,3,0,4,"0"
"490","Mars","1","F",93,"S","TRAPPIST-1e",34,"0",0,0,0,0,0,"1"
"491","Europa","0","C",17,"P","TRAPPIST-1e",46,"0",0,1119,0,3427,6595,"0"
"492","Earth","1","G",81,"P","PSO J318.5-22",26,"0",0,0,0,0,0,"0"
"493","Earth","1","G",82,"P","55 Cancri e",1,"0",0,0,0,0,0,"0"
"494","Earth","1","G",82,"P","55 Cancri e",0,"0",0,0,0,0,0,"1"
"495","Mars","0","D",21,"P","TRAPPIST-1e",33,"0",20,0,384,557,0,"0"
"496","Europa","0","B",23,"P","TRAPPIST-1e",34,"0",98,715,29,5732,1902,"0"
"497","Europa","0","B",23,"P","TRAPPIST-1e",49,"0",3573,1308,316,641,25,"0"
"498","Earth","0","G",83,"P","TRAPPIST-1e",22,"0",0,5,0,320,352,"0"
"499","Earth","0","F",110,"P","TRAPPIST-1e",28,"0",0,1073,0,0,5,"1"
"500","Europa","1","C",18,"P","TRAPPIST-1e",47,"0",0,0,0,0,0,"1"
"501","Europa","1","C",18,"P","55 Cancri e",36,"0",0,0,0,0,0,"1"
"502","Europa","1","C",18,"P","55 Cancri e",30,"0",0,0,0,0,0,"1"
"503","Europa","1","C",18,"P","TRAPPIST-1e",49,"0",0,0,0,0,0,"1"
"504","Europa","0","C",18,"P","TRAPPIST-1e",38,"0",0,1793,479,9,4987,"0"
"505","Mars","1","F",95,"S","TRAPPIST-1e",31,"0",0,0,0,0,0,"1"
"506","Earth","0","F",95,"S","TRAPPIST-1e",17,"0",1471,0,0,45,16,"0"
"507","Earth","0","G",84,"P","TRAPPIST-1e",26,"0",9,0,0,0,878,"0"
"508","Earth","0","F",111,"P","TRAPPIST-1e",23,"0",59,0,0,681,0,"0"
"509","Earth","0","F",96,"S","55 Cancri e",24,"0",930,691,838,0,0,"0"
"510","Earth","0","F",97,"S","TRAPPIST-1e",23,"0",0,15,831,16,3,"0"
"511","Earth","0","E",36,"S","TRAPPIST-1e",24,"0",0,86,704,0,1,"1"
"512","Mars","0","D",19,"S","PSO J318.5-22",32,"0",666,0,0,252,1,"1"
"513","Mars","1","F",98,"S","TRAPPIST-1e",43,"0",0,0,0,0,0,"1"
"514","Earth","0","F",99,"S","TRAPPIST-1e",23,"0",13,12,0,762,0,"1"
"515","Earth","0","G",80,"S","TRAPPIST-1e",42,"0",126,0,266,445,12,"0"
"516","Europa","1","C",21,"S","55 Cancri e",29,"0",0,0,0,0,0,"1"
"517","Europa","1","C",19,"P","TRAPPIST-1e",40,"0",0,0,0,0,0,"1"
"518","Europa","0","C",19,"P","TRAPPIST-1e",37,"0",0,6506,0,764,0,"1"
"519","Europa","1","C",20,"P","55 Cancri e",61,"0",0,0,0,0,0,"1"
"520","Europa","0","C",20,"P","TRAPPIST-1e",33,"0",0,165,1,2525,0,"0"
"521","Earth","0","F",100,"S","TRAPPIST-1e",19,"0",0,1428,0,1,19,"1"
"522","Earth","0","F",102,"S","PSO J318.5-22",21,"0",0,12,580,0,79,"0"
"523","Earth","0","G",81,"S","TRAPPIST-1e",4,"0",0,0,0,0,0,"0"
"524","Earth","0","G",81,"S","PSO J318.5-22",12,"0",0,0,0,0,0,"1"
"525","Mars","0","F",103,"S","TRAPPIST-1e",44,"0",1440,293,74,32,0,"1"
"526","Earth","0","G",82,"S","TRAPPIST-1e",22,"0",0,0,332,442,0,"0"
"527","Mars","0","F",114,"P","55 Cancri e",33,"0",840,642,402,21,0,"0"
"528","Europa","1","B",24,"P","55 Cancri e",32,"0",0,0,0,0,0,"1"
"529","Europa","1","B",24,"P","TRAPPIST-1e",28,"0",0,0,0,0,0,"1"
"530","Europa","0","B",24,"P","TRAPPIST-1e",28,"0",0,410,2,1354,3695,"0"
"531","Mars","0","F",115,"P","TRAPPIST-1e",31,"0",697,0,612,0,0,"0"
"532","Mars","1","E",37,"S","TRAPPIST-1e",13,"0",0,0,0,0,0,"1"
"533","Earth","1","G",83,"S","TRAPPIST-1e",14,"0",0,0,0,0,0,"1"
"534","Europa","0","D",20,"S","TRAPPIST-1e",33,"0",1908,33,0,1,4,"0"
"535","Europa","1","D",20,"S","55 Cancri e",27,"0",0,0,0,0,0,"1"
"536","Earth","0","F",116,"P","TRAPPIST-1e",23,"0",0,334,310,0,0,"1"
"537","Europa","0","C",22,"S","TRAPPIST-1e",36,"1",530,5085,1,146,872,"1"
"538","Europa","1","C",21,"P","55 Cancri e",22,"0",0,0,0,0,0,"1"
"539","Europa","1","C",21,"P","TRAPPIST-1e",19,"0",0,0,0,0,0,"0"
"540","Europa","1","C",21,"P","TRAPPIST-1e",42,"0",0,0,0,0,0,"1"
"541","Europa","1","C",21,"P","55 Cancri e",30,"0",0,0,0,0,0,"1"
"542","Europa","1","C",21,"P","55 Cancri e",16,"0",0,0,0,0,0,"1"
"543","Europa","0","C",21,"P","TRAPPIST-1e",55,"0",0,1542,0,1814,1568,"0"
"544","Europa","1","C",21,"P","TRAPPIST-1e",55,"0",0,0,0,0,0,"1"
"545","Earth","0","F",105,"S","TRAPPIST-1e",19,"0",1911,0,21,854,0,"0"
"546","Earth","0","F",117,"P","TRAPPIST-1e",22,"0",14,809,25,54,0,"0"
"547","Europa","1","E",34,"P","TRAPPIST-1e",18,"0",0,0,0,0,0,"1"
"548","Earth","0","F",107,"S","TRAPPIST-1e",21,"0",0,13,625,110,0,"0"
"549","Earth","0","G",86,"P","TRAPPIST-1e",65,"0",0,0,521,105,0,"0"
"550","Earth","0","F",108,"S","TRAPPIST-1e",55,"0",53,790,37,0,0,"1"
"551","Earth","0","G",85,"S","TRAPPIST-1e",50,"0",0,233,0,0,0,"0"
"552","Earth","1","G",87,"P","TRAPPIST-1e",49,"0",0,0,0,0,0,"1"
"553","Earth","0","E",38,"S","TRAPPIST-1e",22,"0",0,0,601,183,4,"0"
"554","Mars","1","F",118,"P","TRAPPIST-1e",33,"0",0,0,0,0,0,"1"
"555","Mars","1","F",109,"S","TRAPPIST-1e",3,"0",0,0,0,0,0,"1"
"556","Mars","1","F",109,"S","TRAPPIST-1e",0,"0",0,0,0,0,0,"1"
"557","Mars","1","F",109,"S","TRAPPIST-1e",33,"0",0,0,0,0,0,"1"
"558","Mars","1","F",120,"P","TRAPPIST-1e",48,"0",0,0,0,0,0,"1"
"559","Mars","1","F",120,"P","TRAPPIST-1e",5,"0",0,0,0,0,0,"1"
"560","Mars","0","D",22,"P","TRAPPIST-1e",23,"0",2648,0,1092,0,0,"0"
"561","Europa","1","D",23,"P","TRAPPIST-1e",53,"0",0,0,0,0,0,"1"
"562","Mars","0","F",121,"P","TRAPPIST-1e",18,"0",5,25,616,0,1042,"0"
"563","Earth","1","G",89,"P","PSO J318.5-22",20,"0",0,0,0,0,0,"0"
"564","Earth","0","E",35,"P","TRAPPIST-1e",23,"0",234,1,551,0,1,"0"
"565","Earth","0","G",90,"P","TRAPPIST-1e",48,"0",801,2,0,1,973,"0"
"566","Earth","1","G",86,"S","PSO J318.5-22",19,"0",0,0,0,0,0,"0"
"567","Mars","0","D",24,"P","TRAPPIST-1e",31,"0",43,152,182,1,2005,"0"
"568","Earth","0","G",87,"S","55 Cancri e",9,"0",0,0,0,0,0,"0"
"569","Europa","0","E",39,"S","TRAPPIST-1e",24,"0",2050,4,0,670,113,"0"
"570","Mars","0","F",123,"P","TRAPPIST-1e",46,"0",21,0,2155,422,0,"1"
"571","Earth","1","G",91,"P","TRAPPIST-1e",23,"0",0,0,0,0,0,"1"
"572","Earth","1","G",91,"P","TRAPPIST-1e",21,"0",0,0,0,0,0,"0"
"573","Earth","1","G",89,"S","TRAPPIST-1e",19,"0",0,0,0,0,0,"0"
"574","Mars","0","F",124,"P","TRAPPIST-1e",0,"0",0,0,0,0,0,"1"
"575","Mars","0","F",124,"P","TRAPPIST-1e",4,"0",0,0,0,0,0,"1"
"576","Mars","0","F",124,"P","TRAPPIST-1e",26,"0",1252,0,46,124,6,"0"
"577","Mars","1","F",124,"P","TRAPPIST-1e",9,"0",0,0,0,0,0,"1"
"578","Europa","0","C",23,"S","TRAPPIST-1e",24,"0",0,3385,826,9,793,"1"
"579","Mars","1","F",125,"P","TRAPPIST-1e",24,"0",0,0,0,0,0,"1"
"580","Mars","0","E",36,"P","TRAPPIST-1e",25,"0",0,0,0,0,0,"0"
"581","Mars","1","F",125,"P","TRAPPIST-1e",21,"0",0,0,0,0,0,"1"
"582","Earth","0","F",126,"P","TRAPPIST-1e",21,"0",0,0,12,0,747,"0"
"583","Europa","0","C",22,"P","TRAPPIST-1e",37,"0",27,654,10,881,9568,"0"
"584","Europa","0","C",22,"P","55 Cancri e",44,"0",434,3113,19,1936,892,"0"
"585","Europa","0","C",22,"P","TRAPPIST-1e",43,"0",4,1111,118,1852,6898,"0"
"586","Earth","0","G",94,"P","TRAPPIST-1e",7,"0",0,0,0,0,0,"1"
"587","Mars","0","F",128,"P","TRAPPIST-1e",33,"0",149,0,267,0,109,"0"
"588","Earth","0","F",129,"P","TRAPPIST-1e",24,"0",0,500,229,502,5,"0"
"589","Earth","1","G",90,"S","PSO J318.5-22",31,"0",0,0,0,0,0,"1"
"590","Europa","1","B",25,"P","TRAPPIST-1e",27,"1",0,0,0,0,0,"1"
"591","Earth","0","G",91,"S","TRAPPIST-1e",34,"0",0,0,0,0,0,"1"
"592","Earth","1","G",92,"S","TRAPPIST-1e",58,"0",0,0,0,0,0,"0"
"593","Earth","0","G",92,"S","TRAPPIST-1e",7,"0",0,0,0,0,0,"1"
"594","Earth","1","G",92,"S","55 Cancri e",3,"0",0,0,0,0,0,"1"
"595","Earth","0","G",95,"P","55 Cancri e",21,"0",0,0,908,49,0,"1"
"596","Earth","0","F",131,"P","PSO J318.5-22",21,"0",1,368,0,0,388,"0"
"597","Europa","1","C",24,"S","TRAPPIST-1e",39,"0",0,0,0,0,0,"1"
"598","Europa","1","C",24,"S","55 Cancri e",43,"0",0,0,0,0,0,"1"
"599","Earth","1","G",93,"S","TRAPPIST-1e",22,"0",0,0,0,0,0,"1"
"600","Earth","0","F",133,"P","TRAPPIST-1e",44,"0",103,0,18,1197,1,"1"
"601","Earth","0","G",96,"P","TRAPPIST-1e",38,"0",0,0,0,1018,0,"0"
"602","Mars","1","F",112,"S","TRAPPIST-1e",32,"0",0,0,0,0,0,"1"
"603","Mars","1","F",113,"S","TRAPPIST-1e",55,"0",0,0,0,0,0,"1"
"604","Mars","0","D",25,"P","PSO J318.5-22",31,"1",629,0,0,150,0,"0"
"605","Earth","0","F",135,"P","TRAPPIST-1e",39,"0",0,1496,0,140,383,"0"
"606","Earth","0","G",94,"S","TRAPPIST-1e",35,"0",0,1778,0,0,0,"1"
"607","Earth","0","E",43,"S","TRAPPIST-1e",37,"0",614,0,50,11,319,"0"
